Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Suicide Firearm,2012,367,3893920,9.42,8.906183048
Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Suicide Firearm,2012,819,12768034,6.41,5.937185042
Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Suicide Firearm,2012,26,1052761,2.47,2.524136533
Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Suicide Firearm,2012,433,4719009,9.18,8.502904054
Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Suicide Firearm,2012,76,832576,9.13,8.706997945
Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Suicide Firearm,2012,626,6450632,9.7,9.143983476
Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Suicide Firearm,2012,1744,26078327,6.69,6.834711768
Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Suicide Firearm,2012,283,2854222,9.92,10.96607013
Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Suicide Firearm,2012,50,625606,7.99,7.825291987
Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Suicide Firearm,2012,587,8188656,7.17,6.987997092
Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Suicide Firearm,2012,529,6890899,7.68,7.346508472
Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Suicide Firearm,2012,198,1855360,10.67,10.0394049
Both Sexes,All Races,Wisconsin,Both,All Ages,1999,2017,Suicide Firearm,2012,348,5721075,6.08,5.797207286
Both Sexes,All Races,Wyoming,Both,All Ages,1999,2017,Suicide Firearm,2012,102,576608,17.69,17.41921427
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,2012,20666,313993272,6.58,.
Both Sexes,All Races,Alabama,Both,All Ages,1999,2017,Suicide Firearm,2013,504,4827660,10.44,9.827144953
Both Sexes,All Races,Alaska,Both,All Ages,1999,2017,Suicide Firearm,2013,120,736760,16.29,16.645703
Both Sexes,All Races,Arizona,Both,All Ages,1999,2017,Suicide Firearm,2013,655,6616124,9.9,9.678343933
Both Sexes,All Races,Arkansas,Both,All Ages,1999,2017,Suicide Firearm,2013,322,2956780,10.89,10.51568675
Both Sexes,All Races,California,Both,All Ages,1999,2017,Suicide Firearm,2013,1571,38347383,4.1,3.95442312
Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2013,489,5262556,9.29,9.031588016
Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2013,92,3602470,2.55,2.449519817
Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2013,60,925114,6.49,5.943368764
Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2013,P,650114,.,.
Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2013,1566,19584927,8,7.07816477
Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2013,747,9981773,7.48,7.389343656
Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2013,28,1408038,1.99,1.844403879
Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2013,200,1610187,12.42,12.39082348
Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2013,496,12890403,3.85,3.642419282
Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Suicide Firearm,2013,523,6567484,7.96,7.793636138
Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Suicide Firearm,2013,221,3089876,7.15,6.8685946
Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Suicide Firearm,2013,241,2892900,8.33,8.042444478
Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Suicide Firearm,2013,453,4399121,10.3,9.678614996
Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Suicide Firearm,2013,408,4626795,8.82,8.640856703
Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Suicide Firearm,2013,137,1327975,10.32,9.405976031
Both Sexes,All Races,Maryland,Both,All Ages,1999,2017,Suicide Firearm,2013,257,5932654,4.33,4.101932089
Both Sexes,All Races,Massachusetts,Both,All Ages,1999,2017,Suicide Firearm,2013,112,6711138,1.67,1.553430097
Both Sexes,All Races,Michigan,Both,All Ages,1999,2017,Suicide Firearm,2013,674,9899219,6.81,6.440807771
Both Sexes,All Races,Minnesota,Both,All Ages,1999,2017,Suicide Firearm,2013,339,5416074,6.26,6.018646665
Both Sexes,All Races,Mississippi,Both,All Ages,1999,2017,Suicide Firearm,2013,279,2987721,9.34,9.232229537
Both Sexes,All Races,Missouri,Both,All Ages,1999,2017,Suicide Firearm,2013,556,6041142,9.2,8.796088459
Both Sexes,All Races,Montana,Both,All Ages,1999,2017,Suicide Firearm,2013,147,1011921,14.53,14.0208797
Both Sexes,All Races,Nebraska,Both,All Ages,1999,2017,Suicide Firearm,2013,111,1867414,5.94,5.904915925
Both Sexes,All Races,Nevada,Both,All Ages,1999,2017,Suicide Firearm,2013,292,2786547,10.48,10.04617777
Both Sexes,All Races,New Hampshire,Both,All Ages,1999,2017,Suicide Firearm,2013,81,1322622,6.12,5.517574265
Both Sexes,All Races,New Jersey,Both,All Ages,1999,2017,Suicide Firearm,2013,194,8913735,2.18,2.01355333
Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Suicide Firearm,2013,222,2085161,10.65,10.27909999
Both Sexes,All Races,New York,Both,All Ages,1999,2017,Suicide Firearm,2013,465,19712514,2.36,2.170334044
Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Suicide Firearm,2013,771,9849812,7.83,7.439339216
Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Suicide Firearm,2013,76,722908,10.51,10.0328283
Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Suicide Firearm,2013,800,11567845,6.92,6.540519085
Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Suicide Firearm,2013,433,3849840,11.25,11.10377739
Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Suicide Firearm,2013,389,3919664,9.92,9.148030241
Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Suicide Firearm,2013,918,12778450,7.18,6.644103644
Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Suicide Firearm,2013,34,1052784,3.23,3.229196247
Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Suicide Firearm,2013,470,4765862,9.86,9.241100622
Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Suicide Firearm,2013,71,842513,8.43,8.944576192
Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Suicide Firearm,2013,676,6490795,10.41,9.864686332
Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Suicide Firearm,2013,1780,26479279,6.72,6.812351156
Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Suicide Firearm,2013,295,2899961,10.17,11.01367111
Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Suicide Firearm,2013,59,626044,9.42,8.552531956
Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Suicide Firearm,2013,601,8261689,7.27,6.940565
Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Suicide Firearm,2013,483,6963410,6.94,6.540255769
Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Suicide Firearm,2013,225,1852333,12.15,11.32632286
Both Sexes,All Races,Wisconsin,Both,All Ages,1999,2017,Suicide Firearm,2013,437,5736673,7.62,7.275156537
Both Sexes,All Races,Wyoming,Both,All Ages,1999,2017,Suicide Firearm,2013,89,582341,15.28,14.23527118
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,2013,S,316234505,.,.
Both Sexes,All Races,Alabama,Both,All Ages,1999,2017,Suicide Firearm,2014,479,4840037,9.9,9.527505312
Both Sexes,All Races,Alaska,Both,All Ages,1999,2017,Suicide Firearm,2014,115,736759,15.61,15.31853719
Both Sexes,All Races,Arizona,Both,All Ages,1999,2017,Suicide Firearm,2014,683,6706435,10.18,9.687381979
Both Sexes,All Races,Arkansas,Both,All Ages,1999,2017,Suicide Firearm,2014,323,2964800,10.89,10.38277949
Both Sexes,All Races,California,Both,All Ages,1999,2017,Suicide Firearm,2014,1582,38701278,4.09,3.911766098
Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2014,539,5342311,10.09,9.897040443
Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2014,125,3600188,3.47,3.107822649
Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2014,59,934805,6.31,5.951660966
Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2014,14,660797,2.12,1.964940993
Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2014,1538,19897747,7.73,6.795289636
Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2014,841,10083850,8.34,8.213147352
Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2014,33,1417710,2.33,2.16581145
Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2014,182,1630391,11.16,11.12317527
Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2014,533,12882438,4.14,3.950600697
Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Suicide Firearm,2014,528,6593182,8.01,7.807979452
Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Suicide Firearm,2014,194,3105563,6.25,5.874173319
Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Suicide Firearm,2014,238,2899553,8.21,8.102059517
Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Suicide Firearm,2014,470,4410415,10.66,10.12688555
Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Suicide Firearm,2014,444,4648797,9.55,9.183335543
Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Suicide Firearm,2014,116,1328903,8.73,7.981816241
Both Sexes,All Races,Maryland,Both,All Ages,1999,2017,Suicide Firearm,2014,277,5970245,4.64,4.349196222
Both Sexes,All Races,Massachusetts,Both,All Ages,1999,2017,Suicide Firearm,2014,130,6757925,1.92,1.706511712
Both Sexes,All Races,Michigan,Both,All Ages,1999,2017,Suicide Firearm,2014,671,9914675,6.77,6.467549262
Both Sexes,All Races,Minnesota,Both,All Ages,1999,2017,Suicide Firearm,2014,308,5452649,5.65,5.342014605
Both Sexes,All Races,Mississippi,Both,All Ages,1999,2017,Suicide Firearm,2014,251,2988578,8.4,8.222314155
Both Sexes,All Races,Missouri,Both,All Ages,1999,2017,Suicide Firearm,2014,588,6058014,9.71,9.126762649
Both Sexes,All Races,Montana,Both,All Ages,1999,2017,Suicide Firearm,2014,149,1019931,14.61,13.75208049
Both Sexes,All Races,Nebraska,Both,All Ages,1999,2017,Suicide Firearm,2014,133,1880920,7.07,6.975794157
Both Sexes,All Races,Nevada,Both,All Ages,1999,2017,Suicide Firearm,2014,309,2831730,10.91,10.41849408
Both Sexes,All Races,New Hampshire,Both,All Ages,1999,2017,Suicide Firearm,2014,110,1328684,8.28,7.637664498
Both Sexes,All Races,New Jersey,Both,All Ages,1999,2017,Suicide Firearm,2014,194,8943010,2.17,1.984978064
Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Suicide Firearm,2014,244,2083207,11.71,11.11941392
Both Sexes,All Races,New York,Both,All Ages,1999,2017,Suicide Firearm,2014,474,19773580,2.4,2.194109543
Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Suicide Firearm,2014,760,9941160,7.64,7.222644244
Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Suicide Firearm,2014,85,738658,11.51,10.74301634
Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Suicide Firearm,2014,744,11593741,6.42,6.06435534
Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Suicide Firearm,2014,435,3875008,11.23,11.02349304
Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Suicide Firearm,2014,422,3960673,10.65,9.834332889
Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Suicide Firearm,2014,897,12790341,7.01,6.280179237
Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Suicide Firearm,2014,20,1054782,1.9,1.689334707
Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Suicide Firearm,2014,479,4824758,9.93,9.435516612
Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Suicide Firearm,2014,76,849455,8.95,8.804949908
Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Suicide Firearm,2014,644,6540007,9.85,9.318139647
Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Suicide Firearm,2014,1789,26954436,6.64,6.723745415
Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Suicide Firearm,2014,278,2938671,9.46,10.34348587
Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Suicide Firearm,2014,59,625665,9.43,8.517699787
Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Suicide Firearm,2014,626,8316902,7.53,7.107982206
Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Suicide Firearm,2014,551,7046931,7.82,7.473284773
Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Suicide Firearm,2014,217,1847624,11.74,10.6009989
Both Sexes,All Races,Wisconsin,Both,All Ages,1999,2017,Suicide Firearm,2014,352,5751272,6.12,5.796198304
Both Sexes,All Races,Wyoming,Both,All Ages,1999,2017,Suicide Firearm,2014,78,583334,13.37,13.78074984
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,2014,21386,318622525,6.71,.
Both Sexes,All Races,Alabama,Both,All Ages,1999,2017,Suicide Firearm,2015,528,4850858,10.88,10.36849919
Both Sexes,All Races,Alaska,Both,All Ages,1999,2017,Suicide Firearm,2015,123,737979,16.67,16.51401424
Both Sexes,All Races,Arizona,Both,All Ages,1999,2017,Suicide Firearm,2015,707,6802262,10.39,9.866194991
Both Sexes,All Races,Arkansas,Both,All Ages,1999,2017,Suicide Firearm,2015,342,2975626,11.49,10.79639259
Both Sexes,All Races,California,Both,All Ages,1999,2017,Suicide Firearm,2015,1559,39032444,3.99,3.798140102
Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2015,541,5440445,9.94,9.690747232
Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2015,104,3593862,2.89,2.71970059
Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2015,55,944107,5.83,5.507863273
Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2015,11,672736,1.64,1.46692838
Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2015,1630,20268567,8.04,7.034212963
Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2015,823,10199533,8.07,7.94335919
Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2015,44,1426320,3.08,2.771509004
Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2015,215,1649324,13.04,12.97858051
Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2015,495,12862051,3.85,3.673965526
Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Suicide Firearm,2015,517,6610596,7.82,7.588494319
Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Suicide Firearm,2015,193,3118473,6.19,5.850727538
Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Suicide Firearm,2015,224,2905789,7.71,7.609308143
Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Suicide Firearm,2015,499,4422057,11.28,10.71306668
Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Suicide Firearm,2015,468,4671211,10.02,9.767611477
Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Suicide Firearm,2015,128,1327787,9.64,8.660575596
Both Sexes,All Races,Maryland,Both,All Ages,1999,2017,Suicide Firearm,2015,244,6000561,4.07,3.833540123
Both Sexes,All Races,Massachusetts,Both,All Ages,1999,2017,Suicide Firearm,2015,118,6794002,1.74,1.586962576
Both Sexes,All Races,Michigan,Both,All Ages,1999,2017,Suicide Firearm,2015,692,9918170,6.98,6.557783385
Both Sexes,All Races,Minnesota,Both,All Ages,1999,2017,Suicide Firearm,2015,304,5483238,5.54,5.421095683
Both Sexes,All Races,Mississippi,Both,All Ages,1999,2017,Suicide Firearm,2015,292,2985297,9.78,9.328184791
Both Sexes,All Races,Missouri,Both,All Ages,1999,2017,Suicide Firearm,2015,605,6072640,9.96,9.517324311
Both Sexes,All Races,Montana,Both,All Ages,1999,2017,Suicide Firearm,2015,174,1028317,16.92,16.146111
Both Sexes,All Races,Nebraska,Both,All Ages,1999,2017,Suicide Firearm,2015,114,1893564,6.02,5.91766783
Both Sexes,All Races,Nevada,Both,All Ages,1999,2017,Suicide Firearm,2015,293,2883057,10.16,9.513275336
Both Sexes,All Races,New Hampshire,Both,All Ages,1999,2017,Suicide Firearm,2015,107,1330134,8.04,7.788225826
Both Sexes,All Races,New Jersey,Both,All Ages,1999,2017,Suicide Firearm,2015,189,8960001,2.11,1.95240422
Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Suicide Firearm,2015,275,2082264,13.21,12.50801302
Both Sexes,All Races,New York,Both,All Ages,1999,2017,Suicide Firearm,2015,421,19819347,2.12,1.948119833
Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Suicide Firearm,2015,787,10041769,7.84,7.301090088
Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Suicide Firearm,2015,76,754859,10.07,10.2317034
Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Suicide Firearm,2015,861,11606027,7.42,7.099774087
Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Suicide Firearm,2015,468,3904353,11.99,11.68511215
Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Suicide Firearm,2015,373,4016537,9.29,8.561141507
Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Suicide Firearm,2015,932,12791124,7.29,6.707245644
Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Suicide Firearm,2015,40,1055916,3.79,3.599628519
Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Suicide Firearm,2015,469,4892423,9.59,9.175767278
Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Suicide Firearm,2015,73,854036,8.55,8.266574417
Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Suicide Firearm,2015,638,6590726,9.68,9.137181119
Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Suicide Firearm,2015,1994,27454880,7.26,7.316911526
Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Suicide Firearm,2015,313,2984917,10.49,11.10103631
Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Suicide Firearm,2015,59,624455,9.45,7.937773231
Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Suicide Firearm,2015,630,8366767,7.53,7.067059511
Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Suicide Firearm,2015,537,7152818,7.51,7.240970979
Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Suicide Firearm,2015,215,1839767,11.69,10.40896689
Both Sexes,All Races,Wisconsin,Both,All Ages,1999,2017,Suicide Firearm,2015,424,5759744,7.36,6.920139183
Both Sexes,All Races,Wyoming,Both,All Ages,1999,2017,Suicide Firearm,2015,95,586102,16.21,16.54952801
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,2015,22018,321039839,6.86,.
Both Sexes,All Races,Alabama,Both,All Ages,1999,2017,Suicide Firearm,2016,550,4860545,11.32,10.70664182
Both Sexes,All Races,Alaska,Both,All Ages,1999,2017,Suicide Firearm,2016,113,741522,15.24,14.43854702
Both Sexes,All Races,Arizona,Both,All Ages,1999,2017,Suicide Firearm,2016,755,6908642,10.93,10.19572235
Both Sexes,All Races,Arkansas,Both,All Ages,1999,2017,Suicide Firearm,2016,331,2988231,11.08,10.38306021
Both Sexes,All Races,California,Both,All Ages,1999,2017,Suicide Firearm,2016,1595,39296476,4.06,3.860439655
Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2016,613,5530105,11.08,10.75494782
Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2016,110,3587685,3.07,2.711934334
Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2016,65,952698,6.82,5.874424124
Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2016,P,684336,.,.
Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2016,1672,20656589,8.09,7.083316199
Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2016,871,10313620,8.45,8.0868394
Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2016,37,1428683,2.59,2.423073979
Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2016,215,1680026,12.8,12.81166332
Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2016,506,12835726,3.94,3.709281228
Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Suicide Firearm,2016,591,6634007,8.91,8.519936649
Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Suicide Firearm,2016,228,3130869,7.28,7.228079584
Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Suicide Firearm,2016,257,2907731,8.84,8.774898702
Both Sexes,All Races,Kentucky,Both,All Ages,1999,2017,Suicide Firearm,2016,495,4436113,11.16,10.8481814
Both Sexes,All Races,Louisiana,Both,All Ages,1999,2017,Suicide Firearm,2016,440,4686157,9.39,9.081651681
Both Sexes,All Races,Maine,Both,All Ages,1999,2017,Suicide Firearm,2016,112,1330232,8.42,7.426849918
Both Sexes,All Races,Maryland,Both,All Ages,1999,2017,Suicide Firearm,2016,251,6024752,4.17,3.91341311
Both Sexes,All Races,Massachusetts,Both,All Ages,1999,2017,Suicide Firearm,2016,140,6823721,2.05,1.884062305
Both Sexes,All Races,Michigan,Both,All Ages,1999,2017,Suicide Firearm,2016,717,9933445,7.22,6.780970002
Both Sexes,All Races,Minnesota,Both,All Ages,1999,2017,Suicide Firearm,2016,332,5525050,6.01,5.76311017
Both Sexes,All Races,Mississippi,Both,All Ages,1999,2017,Suicide Firearm,2016,268,2985415,8.98,8.723200126
Both Sexes,All Races,Missouri,Both,All Ages,1999,2017,Suicide Firearm,2016,650,6091176,10.67,10.26581966
Both Sexes,All Races,Montana,Both,All Ages,1999,2017,Suicide Firearm,2016,162,1038656,15.6,15.69849008
Both Sexes,All Races,Nebraska,Both,All Ages,1999,2017,Suicide Firearm,2016,116,1907603,6.08,6.072091559
Both Sexes,All Races,Nevada,Both,All Ages,1999,2017,Suicide Firearm,2016,334,2939254,11.36,10.90792456
Both Sexes,All Races,New Hampshire,Both,All Ages,1999,2017,Suicide Firearm,2016,123,1335015,9.21,8.644047372
Both Sexes,All Races,New Jersey,Both,All Ages,1999,2017,Suicide Firearm,2016,176,8978416,1.96,1.791144489
Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Suicide Firearm,2016,243,2085432,11.65,11.00389442
Both Sexes,All Races,New York,Both,All Ages,1999,2017,Suicide Firearm,2016,490,19836286,2.47,2.287736722
Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Suicide Firearm,2016,788,10156689,7.76,7.328976114
Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Suicide Firearm,2016,75,755548,9.93,9.942166811
Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Suicide Firearm,2016,926,11622554,7.97,7.435021877
Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Suicide Firearm,2016,517,3921207,13.18,12.92970226
Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Suicide Firearm,2016,414,4085989,10.13,9.355085651
Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Suicide Firearm,2016,976,12787085,7.63,7.041894202
Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Suicide Firearm,2016,35,1057566,3.31,2.826442318
Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Suicide Firearm,2016,525,4959822,10.59,9.937317951
Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Suicide Firearm,2016,84,861542,9.75,10.41471495
Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Suicide Firearm,2016,675,6649404,10.15,9.668579749
Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Suicide Firearm,2016,2016,27904862,7.22,7.271478197
Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Suicide Firearm,2016,309,3044321,10.15,10.97385837
Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Suicide Firearm,2016,69,623354,11.07,9.612274809
Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Suicide Firearm,2016,671,8414380,7.97,7.435442542
Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Suicide Firearm,2016,515,7280934,7.07,6.627421404
Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Suicide Firearm,2016,238,1828637,13.02,12.14347066
Both Sexes,All Races,Wisconsin,Both,All Ages,1999,2017,Suicide Firearm,2016,455,5772917,7.88,7.499359985
Both Sexes,All Races,Wyoming,Both,All Ages,1999,2017,Suicide Firearm,2016,87,584910,14.87,14.94537718
Both Sexes,All Races,,Both,All Ages,1999,2017,Suicide Firearm,2016,S,323405935,.,.
Both Sexes,All Races,Alabama,Both,All Ages,1999,2017,Suicide Firearm,2017,573,4874747,11.75,11.00653991
Both Sexes,All Races,Alaska,Both,All Ages,1999,2017,Suicide Firearm,2017,119,739795,16.09,16.16546389
Both Sexes,All Races,Arizona,Both,All Ages,1999,2017,Suicide Firearm,2017,792,7016270,11.29,10.63472452
Both Sexes,All Races,Arkansas,Both,All Ages,1999,2017,Suicide Firearm,2017,392,3004279,13.05,12.41307249
Both Sexes,All Races,California,Both,All Ages,1999,2017,Suicide Firearm,2017,1610,39536653,4.07,3.841230997
Both Sexes,All Races,Colorado,Both,All Ages,1999,2017,Suicide Firearm,2017,592,5607154,10.56,10.10126298
Both Sexes,All Races,Connecticut,Both,All Ages,1999,2017,Suicide Firearm,2017,109,3588184,3.04,2.773689246
Both Sexes,All Races,Delaware,Both,All Ages,1999,2017,Suicide Firearm,2017,50,961939,5.2,4.954855087
Both Sexes,All Races,District of Columbia,Both,All Ages,1999,2017,Suicide Firearm,2017,P,693972,.,.
Both Sexes,All Races,Florida,Both,All Ages,1999,2017,Suicide Firearm,2017,1723,20984400,8.21,7.151187097
Both Sexes,All Races,Georgia,Both,All Ages,1999,2017,Suicide Firearm,2017,908,10429379,8.71,8.483231459
Both Sexes,All Races,Hawaii,Both,All Ages,1999,2017,Suicide Firearm,2017,30,1427538,2.1,1.82332599
Both Sexes,All Races,Idaho,Both,All Ages,1999,2017,Suicide Firearm,2017,244,1716943,14.21,14.18167545
Both Sexes,All Races,Illinois,Both,All Ages,1999,2017,Suicide Firearm,2017,577,12802023,4.51,4.279237789
Both Sexes,All Races,Indiana,Both,All Ages,1999,2017,Suicide Firearm,2017,604,6666818,9.06,8.784222892
Both Sexes,All Races,Iowa,Both,All Ages,1999,2017,Suicide Firearm,2017,222,3145711,7.06,6.635716206
Both Sexes,All Races,Kansas,Both,All Ages,1999,2017,Suicide Firearm,2017,316,2913123,10.85,10.56751524
