"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","49","871749","5.62","5.66119143779509"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","26","574404","4.53","4.28503709540555"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","1303","18367842","7.09","6.82963517134399"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","356","9349988","3.81","3.7932454733146"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","106","1315675","8.06","7.73165694289672"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","76","1505105","5.05","5.04935906597345"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","685","12695866","5.4","5.33140338856403"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","398","6379599","6.24","6.23888477162531"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","189","2999212","6.3","6.51076131871699"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","169","2783785","6.07","6.15977784780324"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","227","4256672","5.33","5.3527070271895"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","187","4375581","4.27","4.29931522039242"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","101","1327040","7.61","7.36500978064011"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","285","5653408","5.04","4.95245846357679"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","402","6431559","6.25","6.00338781968132"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","573","10001284","5.73","5.67513449666195"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","307","5207203","5.9","5.80605855225089"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","117","2928350","4","4.09870012966119"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","356","5887612","6.05","6.08805097058264"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","76","964706","7.88","7.67936933594913"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","92","1783440","5.16","5.27917663339671"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","201","2601072","7.73","7.61677870141454"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","87","1312540","6.63","6.1447871748791"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","431","8677885","4.97","4.85942952688195"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","212","1990070","10.65","10.748935136063"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","955","19132335","4.99","4.80731392041295"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","470","9118037","5.15","5.11036915400518"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","46","652822","7.05","6.98148106773252"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","636","11500468","5.53","5.5061481542908"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","216","3634349","5.94","6.09914448231594"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","267","3722417","7.17","6.98151254208396"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","722","12563937","5.75","5.60621581085168"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","72","1057315","6.81","6.60604639860704"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","219","4444110","4.93","4.82723825373546"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","58","791623","7.33","7.2999125948128"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","299","6175727","4.84","4.82264249128548"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","1022","23831983","4.29","4.31501524282311"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","181","2597746","6.97","7.22640931908936"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","46","623481","7.38","7.17482168590713"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","393","7751000","5.07","4.95768950890446"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","452","6461587","7","6.8522578770739"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","95","1834052","5.18","5.18198161808457"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","391","5610775","6.97","6.84928191592787"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","34","534876","6.36","6.60837339446534"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","17246","301231207","5.73","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","180","4718206","3.82","3.86481059522265"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","53","687455","7.71","7.20803443729332"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","432","6280362","6.88","6.96275301515879"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","172","2874554","5.98","6.13527604957022"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","2297","36604337","6.28","6.22274752288569"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","416","4889730","8.51","8.26460599752947"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","206","3545579","5.81","5.62584544974795"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","68","883874","7.69","7.52698645239152"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","31","580236","5.34","5.53893659030338"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","1343","18527305","7.25","6.99468885456181"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","365","9504843","3.84","3.83389625875628"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","105","1332213","7.88","7.75941685320602"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","103","1534320","6.71","6.91597318392399"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","760","12747038","5.96","5.87597675513677"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","359","6424806","5.59","5.68221412063141"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","200","3016734","6.63","6.89433115788859"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","152","2808076","5.41","5.66384618814285"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","218","4289878","5.08","5.09618688651108"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","181","4435586","4.08","4.20783077072231"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","78","1330509","5.86","5.7324352595176"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","244","5684965","4.29","4.14045204767247"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","391","6468967","6.04","5.81503248450871"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","610","9946889","6.13","6.14494201090981"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","307","5247018","5.85","5.71978065289059"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","123","2947806","4.17","4.24523296755174"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","358","5923916","6.04","6.106889299085"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","71","976415","7.27","7.4213631570793"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","93","1796378","5.18","5.2021602219035"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","237","2653630","8.93","8.78504053055496"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","94","1315906","7.14","6.8992932689114"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","440","8711090","5.05","4.90606277360116"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","224","2010662","11.14","11.2826886935999"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","980","19212436","5.1","4.93061432042729"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","493","9309449","5.3","5.2477221462491"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","31","657569","4.71","5.16385259200845"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","728","11515391","6.32","6.42483361510477"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","229","3668976","6.24","6.44451237550033"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","253","3768748","6.71","6.5829565359254"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","769","12612285","6.1","6.05280076107122"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","87","1055003","8.25","7.94446628416371"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","222","4528996","4.9","4.86867920159135"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","56","799124","7.01","7.18426083038129"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","364","6247411","5.83","5.71905977575642"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","1046","24309039","4.3","4.33977106137599"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","194","2663029","7.28","7.90161377316132"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","50","624151","8.01","7.64510223919985"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","424","7833496","5.41","5.26637845281893"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","450","6562231","6.86","6.64154718185213"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","89","1840310","4.84","4.95784883320862"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","399","5640996","7.07","6.89312332843365"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","37","546043","6.78","6.79894579025854"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2008","17812","304093966","5.86","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","194","4757938","4.08","4.11230855325222"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","64","698895","9.16","8.71362659187"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","455","6343154","7.17","7.28840970940897"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","137","2896843","4.73","4.79628790422683"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","2304","36961229","6.23","6.12609625865624"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","487","4972195","9.79","9.71820887991098"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","223","3561807","6.26","6.05857198655684"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","69","891730","7.74","7.37853499945854"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","24","592228","4.05","3.88585187168783"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","1386","18652644","7.43","7.22983882385844"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","391","9620846","4.06","4.01282655793055"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","139","1346717","10.32","9.89291047374898"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","128","1554439","8.23","8.71244994318649"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","775","12796778","6.06","6.01826469619317"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","370","6459325","5.73","5.835643906367"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","201","3032870","6.63","6.70242296287979"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","182","2832704","6.42","6.58466461047771"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","189","4317074","4.38","4.35392862595347"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","162","4491648","3.61","3.60933926474967"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","91","1329590","6.84","6.49180285063243"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","299","5730388","5.22","5.07450860097625"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","441","6517613","6.77","6.50900153602867"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","594","9901591","6","5.88243540354622"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","303","5281203","5.74","5.66618737390196"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","112","2958774","3.79","3.79145574612668"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","389","5961088","6.53","6.57122784003317"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","83","983982","8.44","8.3062323086836"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","77","1812683","4.25","4.25311414231534"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","210","2684665","7.82","7.73064783283252"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","84","1316102","6.38","6.04197644768588"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","384","8755602","4.39","4.26274403130051"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","184","2036802","9.03","9.19808076726497"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","995","19307066","5.15","4.95312001898946"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","496","9449566","5.25","5.24319905589803"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","40","664968","6.02","6.47633738755385"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","586","11528896","5.08","5.12241675266547"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","204","3717572","5.49","5.58789195175885"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","299","3808600","7.85","7.64571033335659"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","806","12666858","6.36","6.10311241127759"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","78","1053646","7.4","7.27330605685298"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","242","4589872","5.27","5.22934515761338"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","68","807067","8.43","8.70583235437178"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","373","6306019","5.91","5.77755246025538"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","1226","24801761","4.94","4.97305033009107"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","232","2723421","8.52","9.14397645350155"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","28","624817","4.48","4.20356346239416"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","436","7925937","5.5","5.32621846584472"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","451","6667426","6.76","6.51507426239684"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","75","1847775","4.06","4.08347767042703"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","379","5669264","6.69","6.59863264522395"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","29","559851","5.18","5.41993631720634"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2009","18174","306771529","5.92","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","225","4780135","4.71","4.70868699387253"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","57","710249","8.03","7.49369502692712"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","473","6392309","7.4","7.45792047794992"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","181","2916031","6.21","6.44667543917256"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","2421","37254518","6.5","6.34417552081086"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","438","5029325","8.71","8.50001815827418"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","243","3574114","6.8","6.41145416561931"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","63","897936","7.02","6.68039257640112"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","28","601766","4.65","4.4933975448177"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","1335","18804594","7.1","6.7580374250266"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","415","9688690","4.28","4.2146185281915"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","170","1360301","12.5","12.4634926109823"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","108","1567650","6.89","7.11761184736253"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","736","12831565","5.74","5.61560123243643"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","409","6484125","6.31","6.27170498312589"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","195","3046869","6.4","6.49955707279017"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","191","2853130","6.69","6.67052993618673"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","227","4339340","5.23","5.22591358824463"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","172","4533478","3.79","3.79218476772547"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","91","1328362","6.85","6.56704499425544"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","280","5773807","4.85","4.61854541495096"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","460","6547808","7.03","6.72339171003224"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","662","9884129","6.7","6.58473101947114"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","326","5303924","6.15","6.06208919704016"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","132","2968103","4.45","4.42807032100751"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","367","5988925","6.13","6.21145780306273"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","86","989414","8.69","8.81504405758775"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","87","1826327","4.76","4.86836996869966"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","258","2700691","9.55","9.31446831907399"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","94","1316460","7.14","7.06985783446956"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","532","8791953","6.05","5.79751396099066"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","209","2059207","10.15","10.2683445803068"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","1088","19378110","5.61","5.37219888050894"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","467","9535721","4.9","4.81282506238851"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","50","672585","7.43","7.46615528775242"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","715","11536730","6.2","6.16211642071847"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","242","3751598","6.45","6.55545606868469"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","309","3831072","8.07","7.92323886462294"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","814","12702857","6.41","6.27049883358299"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","99","1052945","9.4","9.50219264963292"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","245","4625381","5.3","5.21316459419989"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","75","814197","9.21","9.50275079837257"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","358","6346295","5.64","5.65573489299661"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","1189","25146100","4.73","4.74862119267346"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","198","2763889","7.16","7.52718025900197"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","40","625741","6.39","6.09592700443012"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","387","8001043","4.84","4.6462228194397"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","493","6724545","7.33","7.1969031645034"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","69","1853006","3.72","3.57673647090922"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","415","5687288","7.3","7.044154017812"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","48","563767","8.51","8.60643585627688"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2010","18972","308758105","6.14","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","202","4798649","4.21","4.22278826136431"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","44","722259","6.09","5.93762411037215"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","486","6465488","7.52","7.75397874756446"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","163","2938640","5.55","5.75194353230706"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","2432","37672654","6.46","6.31081733227976"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","470","5116411","9.19","9.07995951330118"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","259","3591927","7.21","6.97027918296028"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","59","907884","6.5","6.25794704437986"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","30","620336","4.84","4.44677645090916"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","1390","19097369","7.28","6.89300890459174"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","415","9810595","4.23","4.16862218512008"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","139","1378323","10.08","9.63203613201418"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2011","114","1583180","7.2","7.43663447695018"
